ID,Data_Lancamento,Data_Caixa_Base,Tipo,Categoria,Subcategoria,Centro_Custo,Contraparte,Descricao,Metodo,Status,Valor,Valor_Sinal,AnoMes,Prazo_Dias
250,2024-11-20,2024-12-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,85033.25,85033.25,2024-12,30
258,2024-11-20,2024-12-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,45516.14,45516.14,2024-12,28
1043,2024-11-20,2024-11-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,75685.64,-75685.64,2024-11,0
1046,2024-11-20,2024-11-20,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,7892.31,-7892.31,2024-11,0
1050,2024-11-20,2024-12-21,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,5331.45,-5331.45,2024-12,31
1052,2024-11-20,2024-12-01,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,10764.91,-10764.91,2024-12,11
241,2024-11-21,2024-11-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,25285.86,25285.86,2024-11,9
259,2024-11-21,2024-12-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,17465.68,17465.68,2024-12,23
1057,2024-11-21,2024-12-01,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,14753.13,-14753.13,2024-12,10
255,2024-11-22,2024-12-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,40354.79,40354.79,2024-12,33
1051,2024-11-22,2024-12-09,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,3861.46,-3861.46,2024-12,17
247,2024-11-25,2024-12-16,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,74963.29,74963.29,2024-12,21
1049,2024-11-25,2024-12-13,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,6301.58,-6301.58,2024-12,18
251,2024-11-26,2024-12-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,35204.99,35204.99,2024-12,28
253,2024-11-26,2024-12-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,31750.78,31750.78,2024-12,28
1047,2024-11-27,2024-11-27,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,4932.7,-4932.7,2024-11,0
244,2024-11-28,2025-01-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,50629.95,50629.95,2025-01,62
257,2024-11-29,2025-01-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,87939.5,87939.5,2025-01,39
1062,2024-12-01,2024-12-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,44095.44,-44095.44,2024-12,0
273,2024-12-03,2025-01-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,47176.91,47176.91,2025-01,53
278,2024-12-03,2025-01-16,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19275.57,19275.57,2025-01,44
1064,2024-12-04,2024-12-04,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,10906.82,-10906.82,2024-12,0
1072,2024-12-04,2025-01-03,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,7281.66,-7281.66,2025-01,30
272,2024-12-05,2024-12-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,20654.62,20654.62,2024-12,16
1061,2024-12-05,2024-12-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,220713.26,-220713.26,2024-12,0
262,2024-12-06,2025-02-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,32963.71,32963.71,2025-02,74
261,2024-12-10,2025-01-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,16577.64,16577.64,2025-01,23
270,2024-12-10,2024-12-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,45097.42,45097.42,2024-12,20
277,2024-12-10,2025-01-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,100988.25,100988.25,2025-01,25
1065,2024-12-11,2024-12-11,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,12244.89,-12244.89,2024-12,0
1075,2024-12-11,2025-01-10,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4591.2,-4591.2,2025-01,30
1079,2024-12-11,2024-12-29,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,3945.14,-3945.14,2024-12,18
1068,2024-12-12,2024-12-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,26192.12,-26192.12,2024-12,0
266,2024-12-13,2025-01-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,26074.33,26074.33,2025-01,23
267,2024-12-13,2025-01-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,14753.95,14753.95,2025-01,24
1527,2024-12-15,2024-12-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2024-12,0
263,2024-12-16,2025-01-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,26312.51,26312.51,2025-01,27
268,2024-12-16,2024-12-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,23651.52,23651.52,2024-12,9
276,2024-12-17,2025-01-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,29306.84,29306.84,2025-01,33
1076,2024-12-17,2024-12-24,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,12614.18,-12614.18,2024-12,7
264,2024-12-18,2025-01-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,33669.6,33669.6,2025-01,22
275,2024-12-18,2025-02-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19796.6,19796.6,2025-02,54
279,2024-12-18,2025-01-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,10801.78,10801.78,2025-01,43
1066,2024-12-18,2024-12-18,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,14635.78,-14635.78,2024-12,0
1073,2024-12-18,2025-01-03,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,23341.41,-23341.41,2025-01,16
274,2024-12-19,2025-01-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,53995.59,53995.59,2025-01,26
280,2024-12-19,2025-01-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,68889.63,68889.63,2025-01,22
1074,2024-12-19,2025-01-23,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,3119.14,-3119.14,2025-01,35
1063,2024-12-20,2024-12-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,65877.83,-65877.83,2024-12,0
1070,2024-12-23,2025-01-05,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4628.44,-4628.44,2025-01,13
1071,2024-12-23,2025-01-14,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,1667.61,-1667.61,2025-01,22
281,2024-12-24,2025-01-16,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,59425.64,59425.64,2025-01,23
271,2024-12-25,2025-01-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,41015.37,41015.37,2025-01,34
1067,2024-12-25,2024-12-25,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,20556.67,-20556.67,2024-12,0
265,2024-12-26,2025-01-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,61227.44,61227.44,2025-01,36
269,2024-12-30,2025-01-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,47704.14,47704.14,2025-01,22
1078,2024-12-30,2025-01-15,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4053.54,-4053.54,2025-01,16
1080,2024-12-30,2025-01-14,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,13295.53,-13295.53,2025-01,15
1069,2024-12-31,2025-01-26,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,27330.63,-27330.63,2025-01,26
1077,2024-12-31,2025-01-17,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,63387.97,-63387.97,2025-01,17
293,2025-01-01,2025-02-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,26022.46,26022.46,2025-02,38
309,2025-01-01,2025-01-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,11176.89,11176.89,2025-01,27
1082,2025-01-01,2025-01-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,40864.85,-40864.85,2025-01,0
1084,2025-01-01,2025-01-01,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,16687.25,-16687.25,2025-01,0
1097,2025-01-01,2025-01-16,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,6727.55,-6727.55,2025-01,15
1100,2025-01-01,2025-02-02,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,3365.73,-3365.73,2025-02,32
1081,2025-01-05,2025-01-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,245819.67,-245819.67,2025-01,0
290,2025-01-08,2025-02-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,10606.56,10606.56,2025-02,43
294,2025-01-08,2025-02-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,15486.34,15486.34,2025-02,27
1085,2025-01-08,2025-01-08,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,15506.21,-15506.21,2025-01,0
284,2025-01-10,2025-02-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,12882.55,12882.55,2025-02,27
296,2025-01-10,2025-01-22,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,22717.01,22717.01,2025-01,12
311,2025-01-10,2025-01-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19272.5,19272.5,2025-01,7
1089,2025-01-12,2025-01-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,28897.36,-28897.36,2025-01,0
295,2025-01-13,2025-02-16,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,10135.23,10135.23,2025-02,34
300,2025-01-13,2025-02-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,28047.84,28047.84,2025-02,30
1096,2025-01-13,2025-02-18,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,2719.12,-2719.12,2025-02,36
310,2025-01-14,2025-03-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,12329.21,12329.21,2025-03,52
1098,2025-01-14,2025-01-26,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,2587.98,-2587.98,2025-01,12
291,2025-01-15,2025-02-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,21067.46,21067.46,2025-02,30
297,2025-01-15,2025-02-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,18920.98,18920.98,2025-02,42
1086,2025-01-15,2025-01-15,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,10972.59,-10972.59,2025-01,0
1528,2025-01-15,2025-01-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2025-01,0
302,2025-01-16,2025-02-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,32937.65,32937.65,2025-02,39
282,2025-01-17,2025-02-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,16932.07,16932.07,2025-02,22
292,2025-01-17,2025-02-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,34597.91,34597.91,2025-02,38
288,2025-01-20,2025-01-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,43938.54,43938.54,2025-01,11
303,2025-01-20,2025-02-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,16822.88,16822.88,2025-02,35
1083,2025-01-20,2025-01-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,48720.94,-48720.94,2025-01,0
289,2025-01-21,2025-02-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,21948.21,21948.21,2025-02,23
304,2025-01-21,2025-01-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,51900.91,51900.91,2025-01,7
305,2025-01-22,2025-02-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,9881.53,9881.53,2025-02,24
1087,2025-01-22,2025-01-22,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,11859.66,-11859.66,2025-01,0
1093,2025-01-22,2025-02-15,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,28322.99,-28322.99,2025-02,24
283,2025-01-23,2025-03-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,4389.16,4389.16,2025-03,57
301,2025-01-23,2025-02-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,10837.79,10837.79,2025-02,27
286,2025-01-24,2025-03-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,8192.41,8192.41,2025-03,48
287,2025-01-24,2025-02-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,12622.99,12622.99,2025-02,25
312,2025-01-24,2025-02-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,20447.92,20447.92,2025-02,30
299,2025-01-27,2025-02-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,21873.66,21873.66,2025-02,32
1090,2025-01-27,2025-03-16,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4094.05,-4094.05,2025-03,48
1092,2025-01-27,2025-02-13,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,3034.27,-3034.27,2025-02,17
1095,2025-01-27,2025-02-15,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,24547.03,-24547.03,2025-02,19
1099,2025-01-27,2025-02-08,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,3932.78,-3932.78,2025-02,12
308,2025-01-28,2025-03-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,10108.02,10108.02,2025-03,39
285,2025-01-29,2025-02-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,9924.33,9924.33,2025-02,16
1088,2025-01-29,2025-01-29,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,16085.88,-16085.88,2025-01,0
298,2025-01-30,2025-03-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,25566.83,25566.83,2025-03,41
306,2025-01-30,2025-02-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,42341.1,42341.1,2025-02,16
307,2025-01-30,2025-02-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,16826.02,16826.02,2025-02,15
1094,2025-01-30,2025-02-20,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,16252.89,-16252.89,2025-02,21
1091,2025-01-31,2025-02-15,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,3616.73,-3616.73,2025-02,15
1102,2025-02-01,2025-02-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,40830.22,-40830.22,2025-02,0
313,2025-02-03,2025-03-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,39646.72,39646.72,2025-03,30
1116,2025-02-04,2025-02-24,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,14108.63,-14108.63,2025-02,20
1101,2025-02-05,2025-02-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,240017.07,-240017.07,2025-02,0
1104,2025-02-05,2025-02-05,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,3966.4,-3966.4,2025-02,0
316,2025-02-07,2025-02-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,20697.32,20697.32,2025-02,18
318,2025-02-07,2025-03-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,50401.01,50401.01,2025-03,48
320,2025-02-07,2025-03-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,38727.58,38727.58,2025-03,28
1110,2025-02-07,2025-02-21,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,6982.06,-6982.06,2025-02,14
326,2025-02-10,2025-03-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,224444.57,224444.57,2025-03,25
1118,2025-02-11,2025-02-26,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,19654.72,-19654.72,2025-02,15
1105,2025-02-12,2025-02-12,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,8638.22,-8638.22,2025-02,0
1108,2025-02-12,2025-02-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,27283.63,-27283.63,2025-02,0
1529,2025-02-15,2025-02-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2025-02,0
